npc_id,npc_level_combat,npc_name,npc_examine_text,npc_tile_size,npc_time_respawn
8251,104,NPC #8251,It's an NPC.,1,0
8254,1,NPC #8254,It's an NPC.,1,0
8256,1,NPC #8256,It's an NPC.,1,0
8259,1,NPC #8259,It's an NPC.,1,0
8262,1,NPC #8262,It's an NPC.,1,0
8270,0,NPC #8270,It's an NPC.,1,0
8273,0,NPC #8273,It's an NPC.,1,0
8276,1,NPC #8276,It's an NPC.,1,0
8282,454,NPC #8282,It's an NPC.,1,0
8284,0,NPC #8284,It's an NPC.,1,0
8289,92,NPC #8289,It's an NPC.,1,0
8293,92,NPC #8293,It's an NPC.,1,0
8294,92,NPC #8294,It's an NPC.,1,0
8299,197,NPC #8299,It's an NPC.,1,0
8302,197,NPC #8302,It's an NPC.,1,0
8304,197,NPC #8304,It's an NPC.,1,0
8308,197,NPC #8308,It's an NPC.,1,0
8311,197,NPC #8311,It's an NPC.,1,0
8312,122,NPC #8312,It's an NPC.,1,0
8316,79,NPC #8316,It's an NPC.,1,0
8321,79,NPC #8321,It's an NPC.,1,0
8327,138,NPC #8327,It's an NPC.,1,0
8330,0,NPC #8330,It's an NPC.,1,0
8335,48,NPC #8335,It's an NPC.,1,0
8339,30,NPC #8339,It's an NPC.,1,0
8341,30,NPC #8341,It's an NPC.,1,0
8342,1,NPC #8342,It's an NPC.,1,0
8348,14,NPC #8348,It's an NPC.,1,0
8350,450,NPC #8350,It's an NPC.,1,0
8352,450,NPC #8352,It's an NPC.,1,0
8360,450,NPC #8360,It's an NPC.,1,0
8361,450,NPC #8361,It's an NPC.,1,0
8365,450,NPC #8365,It's an NPC.,1,0
8369,1,NPC #8369,It's an NPC.,1,0
8370,1,NPC #8370,It's an NPC.,1,0
8372,1,NPC #8372,It's an NPC.,1,0
8376,1,NPC #8376,It's an NPC.,1,0
8382,125,NPC #8382,It's an NPC.,1,0
8387,125,NPC #8387,It's an NPC.,1,0
8388,74,NPC #8388,It's an NPC.,1,0
8392,125,NPC #8392,It's an NPC.,1,0
8396,0,NPC #8396,It's an NPC.,1,0
8397,0,NPC #8397,It's an NPC.,1,0
8404,0,NPC #8404,It's an NPC.,1,0
8406,0,NPC #8406,It's an NPC.,1,0
8411,0,NPC #8411,It's an NPC.,1,0
8414,0,NPC #8414,It's an NPC.,1,0
8416,0,NPC #8416,It's an NPC.,1,0
8420,1,NPC #8420,It's an NPC.,1,0
8424,57,NPC #8424,It's an NPC.,1,0
8426,0,NPC #8426,It's an NPC.,1,0
8431,0,NPC #8431,It's an NPC.,1,0
8435,50,NPC #8435,It's an NPC.,1,0
8440,95,NPC #8440,It's an NPC.,1,0
8443,0,NPC #8443,It's an NPC.,1,0
8446,0,NPC #8446,It's an NPC.,1,0
8447,0,NPC #8447,It's an NPC.,1,0
8453,0,NPC #8453,It's an NPC.,1,0
8456,0,NPC #8456,It's an NPC.,1,0
8457,0,NPC #8457,It's an NPC.,1,0
8462,0,NPC #8462,It's an NPC.,1,0
8469,0,NPC #8469,It's an NPC.,1,0
8471,1,NPC #8471,It's an NPC.,1,0
8472,1,NPC #8472,It's an NPC.,1,0
8479,1,NPC #8479,It's an NPC.,1,0
8480,1,NPC #8480,It's an NPC.,1,0
8482,1,NPC #8482,It's an NPC.,1,0
8489,197,NPC #8489,It's an NPC.,1,0
8490,197,NPC #8490,It's an NPC.,1,0
8496,1,NPC #8496,It's an NPC.,1,0
8499,1,NPC #8499,It's an NPC.,1,0
8502,0,NPC #8502,It's an NPC.,1,0
8506,0,NPC #8506,It's an NPC.,1,0
8510,0,NPC #8510,It's an NPC.,1,0
8515,0,NPC #8515,It's an NPC.,1,0
8518,0,NPC #8518,It's an NPC.,1,0
8521,1,NPC #8521,It's an NPC.,1,0
8523,1,NPC #8523,It's an NPC.,1,0
8526,1,NPC #8526,It's an NPC.,1,0
8529,1,NPC #8529,It's an NPC.,1,0
8535,1,NPC #8535,It's an NPC.,1,0
8536,0,NPC #8536,It's an NPC.,1,0
8541,0,NPC #8541,It's an NPC.,1,0
8542,0,NPC #8542,It's an NPC.,1,0
8546,454,NPC #8546,It's an NPC.,1,0
8553,1,NPC #8553,It's an NPC.,1,0
8558,100,NPC #8558,It's an NPC.,1,0
8560,128,NPC #8560,It's an NPC.,1,0
8562,87,NPC #8562,It's an NPC.,1,0
8568,112,NPC #8568,It's an NPC.,1,0
8571,0,NPC #8571,It's an NPC.,1,0
8572,0,NPC #8572,It's an NPC.,1,0
8574,0,NPC #8574,It's an NPC.,1,0
8577,0,NPC #8577,It's an NPC.,1,0
8579,0,NPC #8579,It's an NPC.,1,0
8582,0,NPC #8582,It's an NPC.,1,0
8583,0,NPC #8583,It's an NPC.,1,0
8587,0,NPC #8587,It's an NPC.,1,0
8588,0,NPC #8588,It's an NPC.,1,0
8197,1,NPC #8197,It's an NPC.,1,0
8590,0,NPC #8590,It's an NPC.,1,0
8591,0,NPC #8591,It's an NPC.,1,0
8263,1,NPC #8263,It's an NPC.,1,0
8267,1,NPC #8267,It's an NPC.,1,0
8277,1,NPC #8277,It's an NPC.,1,0
8279,0,NPC #8279,It's an NPC.,1,0
8281,454,NPC #8281,It's an NPC.,1,0
8287,92,NPC #8287,It's an NPC.,1,0
8288,92,NPC #8288,It's an NPC.,1,0
8290,92,NPC #8290,It's an NPC.,1,0
8291,92,NPC #8291,It's an NPC.,1,0
8296,92,NPC #8296,It's an NPC.,1,0
8297,92,NPC #8297,It's an NPC.,1,0
8298,0,NPC #8298,It's an NPC.,1,0
8301,197,NPC #8301,It's an NPC.,1,0
8306,197,NPC #8306,It's an NPC.,1,0
8310,197,NPC #8310,It's an NPC.,1,0
8314,122,NPC #8314,It's an NPC.,1,0
8318,79,NPC #8318,It's an NPC.,1,0
8319,79,NPC #8319,It's an NPC.,1,0
8320,79,NPC #8320,It's an NPC.,1,0
8325,138,NPC #8325,It's an NPC.,1,0
8328,0,NPC #8328,It's an NPC.,1,0
8329,0,NPC #8329,It's an NPC.,1,0
8331,0,NPC #8331,It's an NPC.,1,0
8334,88,NPC #8334,It's an NPC.,1,0
8337,0,NPC #8337,It's an NPC.,1,0
8338,0,NPC #8338,It's an NPC.,1,0
8340,30,NPC #8340,It's an NPC.,1,0
8345,0,NPC #8345,It's an NPC.,1,0
8347,1,NPC #8347,It's an NPC.,1,0
8351,450,NPC #8351,It's an NPC.,1,0
8354,450,NPC #8354,It's an NPC.,1,0
8357,450,NPC #8357,It's an NPC.,1,0
8358,450,NPC #8358,It's an NPC.,1,0
8359,450,NPC #8359,It's an NPC.,1,0
8364,450,NPC #8364,It's an NPC.,1,0
8366,450,NPC #8366,It's an NPC.,1,0
8367,1,NPC #8367,It's an NPC.,1,0
8371,1,NPC #8371,It's an NPC.,1,0
8374,1,NPC #8374,It's an NPC.,1,0
8377,125,NPC #8377,It's an NPC.,1,0
8380,74,NPC #8380,It's an NPC.,1,0
8381,100,NPC #8381,It's an NPC.,1,0
8384,74,NPC #8384,It's an NPC.,1,0
8386,100,NPC #8386,It's an NPC.,1,0
8390,100,NPC #8390,It's an NPC.,1,0
8391,125,NPC #8391,It's an NPC.,1,0
8393,0,NPC #8393,It's an NPC.,1,0
8399,0,NPC #8399,It's an NPC.,1,0
8400,0,NPC #8400,It's an NPC.,1,0
8401,0,NPC #8401,It's an NPC.,1,0
8408,0,NPC #8408,It's an NPC.,1,0
8409,0,NPC #8409,It's an NPC.,1,0
8410,0,NPC #8410,It's an NPC.,1,0
8413,0,NPC #8413,It's an NPC.,1,0
8417,0,NPC #8417,It's an NPC.,1,0
8418,0,NPC #8418,It's an NPC.,1,0
8421,1,NPC #8421,It's an NPC.,1,0
8423,38,NPC #8423,It's an NPC.,1,0
8427,0,NPC #8427,It's an NPC.,1,0
8428,0,NPC #8428,It's an NPC.,1,0
8430,0,NPC #8430,It's an NPC.,1,0
8432,0,NPC #8432,It's an NPC.,1,0
8437,95,NPC #8437,It's an NPC.,1,0
8439,95,NPC #8439,It's an NPC.,1,0
8441,0,NPC #8441,It's an NPC.,1,0
8442,0,NPC #8442,It's an NPC.,1,0
8450,0,NPC #8450,It's an NPC.,1,0
8451,0,NPC #8451,It's an NPC.,1,0
8452,0,NPC #8452,It's an NPC.,1,0
8458,0,NPC #8458,It's an NPC.,1,0
8459,0,NPC #8459,It's an NPC.,1,0
8461,0,NPC #8461,It's an NPC.,1,0
8464,0,NPC #8464,It's an NPC.,1,0
8466,0,NPC #8466,It's an NPC.,1,0
8468,0,NPC #8468,It's an NPC.,1,0
8470,0,NPC #8470,It's an NPC.,1,0
8473,1,NPC #8473,It's an NPC.,1,0
8476,1,NPC #8476,It's an NPC.,1,0
8477,1,NPC #8477,It's an NPC.,1,0
8481,1,NPC #8481,It's an NPC.,1,0
8486,0,NPC #8486,It's an NPC.,1,0
8487,0,NPC #8487,It's an NPC.,1,0
8498,1,NPC #8498,It's an NPC.,1,0
8500,0,NPC #8500,It's an NPC.,1,0
8501,5,NPC #8501,It's an NPC.,1,0
8507,0,NPC #8507,It's an NPC.,1,0
8509,0,NPC #8509,It's an NPC.,1,0
8511,0,NPC #8511,It's an NPC.,1,0
8516,0,NPC #8516,It's an NPC.,1,0
8519,0,NPC #8519,It's an NPC.,1,0
8520,0,NPC #8520,It's an NPC.,1,0
8527,1,NPC #8527,It's an NPC.,1,0
8528,1,NPC #8528,It's an NPC.,1,0
8530,1,NPC #8530,It's an NPC.,1,0
8537,0,NPC #8537,It's an NPC.,1,0
8539,0,NPC #8539,It's an NPC.,1,0
8540,0,NPC #8540,It's an NPC.,1,0
8549,235,NPC #8549,It's an NPC.,1,0
8551,0,NPC #8551,It's an NPC.,1,0
8556,0,NPC #8556,It's an NPC.,1,0
8559,128,NPC #8559,It's an NPC.,1,0
8561,87,NPC #8561,It's an NPC.,1,0
8567,112,NPC #8567,It's an NPC.,1,0
8569,0,NPC #8569,It's an NPC.,1,0
8570,0,NPC #8570,It's an NPC.,1,0
8578,0,NPC #8578,It's an NPC.,1,0
8580,0,NPC #8580,It's an NPC.,1,0
8581,0,NPC #8581,It's an NPC.,1,0
8589,0,NPC #8589,It's an NPC.,1,0
8260,1,NPC #8260,It's an NPC.,1,0
8488,1,NPC #8488,It's an NPC.,1,0
8504,0,NPC #8504,It's an NPC.,1,0
8512,0,NPC #8512,It's an NPC.,1,0
8524,1,NPC #8524,It's an NPC.,1,0
8532,1,NPC #8532,It's an NPC.,1,0
8534,1,NPC #8534,It's an NPC.,1,0
8547,0,NPC #8547,It's an NPC.,1,0
8563,107,NPC #8563,It's an NPC.,1,0
8573,0,NPC #8573,It's an NPC.,1,0
8585,0,NPC #8585,It's an NPC.,1,0
0,0,Hans,Servant of the Duke of Lumbridge.,1,10
18,9,Al-Kharid warrior,Part of Al-Kharid's elite fighting force.,1,10
48,46,Oomlie bird,"A jungle version of the chicken, but more vicious.",1,10
55,111,Blue dragon,A mother dragon.,4,80
77,13,Summoned Zombie,The living dead.,1,10
92,25,Skeleton,Could do with gaining a few pounds.,1,60
99,44,Guard dog,He doesn't seem pleased to see me.,1,10
100,2,Goblin,An ugly green creature.,1,10
101,5,Goblin,An ugly green creature.,1,10
102,13,Goblin,These goblins have grown strong.,1,10
103,19,Ghost,Eeek! A ghost!,1,50
104,19,Ghost,Eeek! A ghost!,1,10
105,21,Grizzly bear,Eek! A bear!,2,10
106,19,Black bear,Eek! A bear!,2,10
107,14,Scorpion,An extremely vicious scorpion.,2,10
108,20,Poison Scorpion,It has a very vicious looking tail.,2,60
110,86,Fire giant,A very large elemental adversary.,2,60
7551,0,NPC #7551,It's an NPC.,1,0
7552,0,NPC #7552,It's an NPC.,1,0
7553,0,NPC #7553,It's an NPC.,1,0
7554,0,NPC #7554,It's an NPC.,1,0
7555,0,NPC #7555,It's an NPC.,1,0
7556,0,NPC #7556,It's an NPC.,1,0
7557,0,NPC #7557,It's an NPC.,1,0
7558,0,NPC #7558,It's an NPC.,1,0
7559,158,NPC #7559,It's an NPC.,1,0
7564,89,NPC #7564,It's an NPC.,1,0
7569,111,NPC #7569,It's an NPC.,1,0
7583,117,NPC #7583,It's an NPC.,1,0
7586,79,NPC #7586,It's an NPC.,1,0
7587,91,NPC #7587,It's an NPC.,1,0
7589,97,NPC #7589,It's an NPC.,1,0
7596,54,NPC #7596,It's an NPC.,1,0
7605,0,NPC #7605,It's an NPC.,1,0
7614,110,NPC #7614,It's an NPC.,1,0
7634,110,NPC #7634,It's an NPC.,1,0
7663,0,NPC #7663,It's an NPC.,1,0
7667,0,NPC #7667,It's an NPC.,1,0
7713,0,NPC #7713,It's an NPC.,1,0
7725,0,NPC #7725,It's an NPC.,1,0
7740,0,NPC #7740,It's an NPC.,1,0
7753,0,NPC #7753,It's an NPC.,1,0
7758,0,NPC #7758,It's an NPC.,1,0
7760,0,NPC #7760,It's an NPC.,1,0
7763,0,NPC #7763,It's an NPC.,1,0
7768,74,NPC #7768,It's an NPC.,1,0
7832,0,NPC #7832,It's an NPC.,1,0
7839,0,NPC #7839,It's an NPC.,1,0
7888,0,NPC #7888,It's an NPC.,1,0
7894,1,NPC #7894,It's an NPC.,1,0
7905,0,NPC #7905,It's an NPC.,1,0
7917,0,NPC #7917,It's an NPC.,1,0
7922,2,NPC #7922,It's an NPC.,1,0
7925,2,NPC #7925,It's an NPC.,1,0
7927,2,NPC #7927,It's an NPC.,1,0
7941,0,NPC #7941,It's an NPC.,1,0
8000,0,NPC #8000,It's an NPC.,1,0
8009,0,NPC #8009,It's an NPC.,1,0
8058,0,NPC #8058,It's an NPC.,1,0
8065,1,NPC #8065,It's an NPC.,1,0
8074,1,NPC #8074,It's an NPC.,1,0
8088,0,NPC #8088,It's an NPC.,1,0
8093,0,NPC #8093,It's an NPC.,1,0
8094,0,NPC #8094,It's an NPC.,1,0
8103,0,NPC #8103,It's an NPC.,1,0
8109,0,NPC #8109,It's an NPC.,1,0
8173,21,NPC #8173,It's an NPC.,1,0
8179,1,NPC #8179,It's an NPC.,1,0
8181,1,NPC #8181,It's an NPC.,1,0
8188,1,NPC #8188,It's an NPC.,1,0
8193,1,NPC #8193,It's an NPC.,1,0
8215,0,NPC #8215,It's an NPC.,1,0
8232,0,NPC #8232,It's an NPC.,1,0
8250,104,NPC #8250,It's an NPC.,1,0
8255,250,NPC #8255,It's an NPC.,1,0
8264,1,NPC #8264,It's an NPC.,1,0
8307,197,NPC #8307,It's an NPC.,1,0
8309,197,NPC #8309,It's an NPC.,1,0
8323,79,NPC #8323,It's an NPC.,1,0
8349,450,Tormented Demon,A tormented demon.,3,300
8363,450,NPC #8363,It's an NPC.,1,0
8378,74,NPC #8378,It's an NPC.,1,0
8405,0,NPC #8405,It's an NPC.,1,0
8422,38,NPC #8422,It's an NPC.,1,0
8436,50,NPC #8436,It's an NPC.,1,0
8449,0,NPC #8449,It's an NPC.,1,0
8478,1,NPC #8478,It's an NPC.,1,0
8485,197,NPC #8485,It's an NPC.,1,0
8492,1,NPC #8492,It's an NPC.,1,0
8493,0,NPC #8493,It's an NPC.,1,0
8545,0,NPC #8545,It's an NPC.,1,0
8550,0,NPC #8550,It's an NPC.,1,0
8554,1,NPC #8554,It's an NPC.,1,0
113,53,Jogre,An aggressive humanoid.,2,10
115,53,Ogre,A large dim looking humanoid.,2,10
123,42,Hobgoblin,"An ugly, smelly creature, with a spear.",1,70
136,0,Terrorbird,These gnomes know how to get around!,2,10
170,2,Man,"One of Proximus's many citizens, apparently trying to be an explorer.",1,10
190,45,Monk of Zamorak,An evil human cleric.,1,60
197,8,Barbarian guard,Not very civilised looking.,1,10
209,0,Nulodion,The Dwarven armoury engineer.,1,10
227,0,Morris,He checks the entrants to the Fishing Contest.,1,10
242,0,Sir Bedivere,One of the Knights of the Round Table.,1,10
257,25,Khazard Guard,He takes the slaves to the arena. He rarely takes them back.,1,10
274,45,Guardian of Armadyl,A guard who has devoted their life to Armadyl.,1,10
313,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
321,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
322,0,Fishing spot,It looks like there might be fish swimming in the water.,1,10
400,0,Radimus Erkle,Radimus is the Grand Vizier of the Legends Guild.,1,10
434,138,Cyrisus,He's a mage - mystical and calculating.,1,10
478,48,Khazard commander,It's one of General Khazard's commanders.,1,10
482,0,Tracker gnome 2,It's a gnome who specialises in covert operations.,1,10
507,91,Nazastarool,A giant zombie of huge strength and devastating power.,2,10
548,0,Thessalia,Has an interesting assortment of clothes on offer.,1,10
616,0,Student,A student busy studying the digsite.,1,10
618,0,Examiner,Upon examining the examiner you examine it is indeed an examiner!,1,10
651,0,Illegal Monk,One of the illegal brethern of the monks.,1,10
675,0,Shipyard worker,Builds ships for a living.,1,10
677,172,Black Demon,"A big, scary, jet-black demon.",3,60
681,59,Held vampyre juvinate,"A juvinate vampyre, held in a powerful spell.",1,10
748,0,Null,His job is to keep the ship in tip-top condition.,1,10
798,0,Velrak the explorer,He looks cold and hungry.,1,10
800,0,Fishing spot,It looks like there might be eels swimming in the lava.,1,10
814,0,Anna,She's dressed in a red top and green trousers.,1,10
834,0,Bedabin Nomad Guard,A bedabin nomad guard - it looks like he's protecting an area.,1,10
875,0,Ogre trader,"Funnily enough, he doesn't actually buy or sell ogres.",2,10
888,0,Philipe Carnillean,The newest member of the Carnillean family.,1,10
898,30,Witch's experiment (second form),Looks unnatural.,1,10
930,169,Ungadulu,The Kharazi tribe's elusive shaman; something doesn't look quite right with him.,1,10
962,0,Jaraah,Has the messy job of putting players back together again.,1,10
985,0,Slave,A wretched slave of Iban.,1,10
990,62,Sir Harry,A mighty-looking warrior.,1,10
994,0,Niloof,A strong and hardy dwarf.,1,10
995,0,Klank,A dwarven maker of gauntlets.,1,10
996,0,Kamen,This dwarf looks intoxicated.,1,10
997,89,Kalrag,A giant spider.,3,10
998,91,Othainian,One of the guardians of Iban.,3,10
1000,91,Holthion,One of the guardians of Iban.,3,10
1001,0,Dark mage,A user of dark magic.,1,10
1002,13,Disciple of Iban,A dark magic user.,1,10
1003,0,Lord Iban,The great and dreadful Lord Iban,2,10
1004,1,Spider,Incey wincey.,1,10
1005,0,Giant bat,"Annoying, flappy thing.",2,90
1006,0,Sea slug,A rather nasty looking crustacean.,1,10
1007,65,Zamorak wizard,A servant of Zamorak.,1,10
1008,0,Hamid,A holy man.,1,10
1009,31,Poison spider,"A nasty, poisonous arachnid.",1,10
1010,0,Rantz,A large dim looking humanoid.,2,10
1011,0,Fycie,This must be Rantz's daughter.,1,10
1012,0,Bugs,This must be Rantz's son.,1,10
1013,0,Swamp toad,"A green skinned croaker, loves the swamp.",1,10
1014,0,Bloated Toad,A green skinned croaker.,1,10
1015,0,Chompy bird,Useful for hitting rocks.,1,10
1016,0,Chompy bird,"A once boisterous bird, closer to being an ogre delicacy.",1,10
1017,1,Chicken,Yep. Definitely a chicken.,1,10
1018,3,Rooster,"He rules the, er, roost.",1,10
1019,35,Fire elemental,A fire elemental.,1,10
1020,35,Earth elemental,An earth elemental.,1,10
1021,34,Air elemental,An air elemental.,1,10
1022,34,Water elemental,A water elemental.,1,10
1023,72,Vampire,Where did that come from?,1,10
1024,0,Null,It's an NPC.,1,10
1025,0,Null,It's an NPC.,1,10
1026,0,Null,It's an NPC.,1,10
1027,0,Null,It's an NPC.,1,10
1028,0,Baby impling,An impling baby. Aaah...,1,10
1029,0,Young impling,A young impling. It's not fair!,1,10
1030,0,Gourmet impling,"An impling gourmet. Mmmm, tasty.",1,10
1031,0,Earth impling,An earth impling. Rock on.,1,10
1032,0,Essence impling,An impling who likes magic. Magic!,1,10
1033,0,Eclectic impling,An impling with varied tastes.,1,10
1034,0,Nature impling,"A nature impling. Right on, maaan.",1,10
1035,0,Magpie impling,"Ooh, shiny things!",1,10
1036,0,Banker,He can look after my money.,1,10
1037,0,Prissy Scilla,Perhaps this gardener might look after your crops for you.,1,10
1038,0,Rufus,There's something strange about him...,1,10
1039,0,Barker,Has a distinguished air about him.,1,10
1040,0,Fidelio,A lycanthrope shopkeeper.,1,10
1041,0,Sbott,Has a faint smell of chemicals about him.,1,10
1042,0,Roavar,Seems a jolly chap.,1,10
1043,0,Will o' the wisp,Mysterious swamp lights...,1,10
1044,22,Monk of Zamorak,An evil human cleric.,1,10
1045,17,Monk of Zamorak,It's an NPC.,1,10
1046,30,Monk of Zamorak,An evil human cleric.,1,10
1047,1,Temple guardian,It's an NPC.,2,10
1048,1,Drezel,It's an NPC.,1,10
1049,0,Drezel,A holy man.,1,10
1050,0,Filliman Tarlock,The animated spirit of a soul not at rest.,1,10
1051,0,Nature Spirit,A spirit of Nature.,1,10
1053,30,Ghast,Arrghhh... A Ghast.,2,10
1054,0,Ulizius,A slightly nervous guard.,1,10
1055,0,Pirate Jackie the Fruit,Ticket trader for the Brimhaven Agility Arena.,1,10
1056,0,Mime,A mute performer.,1,10
1057,0,Strange watcher,A member of the audience.,1,10
1058,0,Strange watcher,A member of the audience.,1,10
1059,0,Strange watcher,A member of the audience.,1,10
1060,0,Denulth,Commander of the Imperial Guard.,1,10
1061,0,Sergeant,A sergeant of the Imperial Guard.,1,10
1062,0,Sergeant,A sergeant of the Imperial Guard.,1,10
1063,0,Soldier,A soldier of the Imperial Guard.,1,10
1064,0,Soldier,A soldier of the Imperial Guard.,1,10
1065,48,Soldier,A soldier of the Imperial Guard.,1,10
1066,0,Soldier,A soldier of the Imperial Guard.,1,10
1067,0,Soldier,A soldier of the Imperial Guard.,1,10
1068,0,Soldier,A soldier of the Imperial Guard.,1,10
1069,0,Soldier,A soldier of the Imperial Guard.,2,10
1070,0,Saba,A dishevelled and irritable hermit.,1,10
1071,0,Tenzing,An experienced sherpa.,1,10
1072,4,Eadburg,The Burthorpe Castle cook.,1,10
1073,42,Archer,A Burthorpe Castle archer.,1,10
1074,42,Archer,A Burthorpe Castle archer.,1,10
1075,42,Archer,A Burthorpe Castle archer.,1,10
1076,37,Guard,A Burthorpe Castle guard.,1,10
1077,37,Guard,A Burthorpe Castle guard.,1,10
1078,0,Harold,An off-duty Burthorpe Castle guard.,1,10
1079,0,Tostig,Barman of the Toad and Chicken.,1,10
1080,0,Eohric,Head servant for Prince Anlaf.,1,10
1081,5,Servant,A servant for Prince Anlaf.,1,10
1082,0,Dunstan,Smithy for Burthorpe.,1,10
1083,0,Wistan,Shopkeeper for Burthorpe.,1,10
1084,5,Breoca,A citizen of Burthorpe.,1,10
1085,5,Ocga,A citizen of Burthorpe.,1,10
1086,2,Man,One of Proximus's many citizens.,1,10
1087,5,Penda,A citizen of Burthorpe.,1,10
1088,4,Hygd,A citizen of Burthorpe.,1,10
1089,4,Ceolburg,A citizen of Burthorpe.,1,10
1090,0,Hild,A pretty young woman with an air of mystery around her.,1,10
1091,0,Bob,The Jagex cat.,1,10
1092,36,White Knight,The knight seems to be watching something.,1,10
1093,0,Billy,Billy is a baa-a-a-d goat.,1,10
1094,0,Mountain goat,This beast doesn't need climbing boots.,1,10
1095,111,Rock,The biggest and baddest troll.,2,10
1096,104,Stick,"A big, bad troll.",2,10
1097,91,Pee Hat,A nasty looking troll.,2,10
1098,91,Kraka,A nasty looking troll.,2,10
1099,0,Dung,Human is his speciality.,2,10
1100,0,Ash,It's an NPC.,2,10
1101,67,Thrower Troll,"Small for a troll but mean, ugly and throws rocks.",1,10
1102,67,Thrower Troll,"Small for a troll but mean, ugly and throws rocks.",1,10
1103,67,Thrower Troll,"Small for a troll but mean, ugly and throws rocks.",1,10
1104,67,Thrower Troll,"Small for a troll but mean, ugly and throws rocks.",1,10
1105,67,Thrower Troll,"Small for a troll but mean, ugly and throws rocks.",1,10
1106,69,Mountain troll,Small for a troll but mean and ugly.,1,60
1107,69,Mountain troll,Small for a troll but mean and ugly.,1,10
1108,69,Mountain troll,It's an NPC.,1,10
1109,69,Mountain troll,Small for a troll but mean and ugly.,1,10
1110,69,Mountain troll,Small for a troll but mean and ugly.,1,10
1111,69,Mountain troll,Small for a troll but mean and ugly.,1,10
1112,69,Mountain troll,Small for a troll but mean and ugly.,1,10
1113,0,Eadgar,A rather mad-looking hermit.,1,10
1114,0,Godric,Dunstan's son.,1,10
1115,113,Troll general,One of the troll generals.,2,60
1116,113,Troll general,One of the troll generals.,2,60
1117,113,Troll general,One of the troll generals.,2,10
1118,71,Troll spectator,He's watching the arena.,1,60
1119,71,Troll spectator,He's watching the arena.,1,10
1120,71,Troll spectator,He's watching the arena.,1,10
1121,71,Troll spectator,He's watching the arena.,1,10
1122,71,Troll spectator,He's watching the arena.,1,10
1123,71,Troll spectator,He's watching the arena.,1,10
1124,71,Troll spectator,He's watching the arena.,1,10
1125,101,Dad,An unusually large troll.,3,10
1126,71,Twig,He's guarding the cells.,2,10
1127,71,Berry,He's guarding the cells.,2,10
1128,71,Twig,He's guarding the cells.,2,10
1129,71,Berry,He's guarding the cells.,2,10
1130,68,Thrower troll,"Small for a troll, but it's mean, ugly and throws rocks.",1,10
1131,68,Thrower troll,"Small for a troll, but it's mean, ugly and throws rocks.",1,10
1132,68,Thrower troll,"Small for a troll, but it's mean, ugly and throws rocks.",1,10
1133,68,Thrower troll,"Small for a troll, but it's mean, ugly and throws rocks.",1,10
1134,68,Thrower troll,"Small for a troll, but it's mean, ugly and throws rocks.",1,10
1135,0,Cook,Human is his speciality.,2,10
1136,0,Cook,Human is his speciality.,2,10
1137,0,Cook,Human is his speciality.,2,10
1138,71,Mountain troll,"Small for a troll, but mean and ugly.",1,10
1139,0,Mushroom,He's fast asleep.,2,10
1140,0,Mountain goat,This beast doesn't need climbing boots.,1,10
1141,0,Mountain goat,This beast doesn't need climbing boots.,1,10
1142,0,Guard,He's guarding the storeroom.,1,10
1143,0,Guard,He's guarding the storeroom.,1,10
1144,0,Guard,He's guarding the storeroom.,1,10
1145,0,Guard,He's guarding the storeroom.,1,10
1146,0,Guard,He's guarding the storeroom.,1,10
1147,0,Guard,He's guarding the storeroom.,1,10
1148,0,Guard,He's guarding the storeroom.,1,10
1149,0,Guard,He's guarding the storeroom.,1,10
1150,0,Guard,He's guarding the goutweed.,1,10
1151,0,Burntmeat,Human is his speciality.,2,10
1152,0,Weird Old Man,What's he mumbling about?,1,10
1153,28,Kalphite Worker,I don't think insect repellent will work...,2,60
1154,85,Kalphite Soldier,I don't think insect repellent will work...,3,60
1155,141,Kalphite Guardian,I don't think insect repellent will work...,4,60
1156,28,Kalphite Worker,I don't think insect repellent will work...,2,60
1157,141,Kalphite Guardian,I don't think insect repellent will work...,4,100
1158,333,Kalphite Queen,I don't think insect repellent will work...,5,300
1159,333,Kalphite Queen,I don't think insect repellent will work...,5,10
1160,333,Kalphite Queen,I don't think insect repellent will work...,5,300
1161,0,Kalphite Larva,I don't think insect repellent will work...,1,10
1162,0,Timfraku,The imposing Chief of Tai Bwo Wannai.,1,10
1163,0,Tiadeche,It's an NPC.,1,10
1164,0,Tiadeche,A rather depressed looking fisherman.,1,10
1165,0,Tinsay,A more than slightly eccentric looking priest.,1,10
1166,0,Tinsay,A more than slightly eccentric looking priest.,1,10
1167,0,Tamayu,A hunter who long ago succumbed to blood lust.,1,10
1168,0,Tamayu,A hunter who long ago succumbed to blood lust.,1,10
1169,0,Tamayu,A hunter who long ago succumbed to blood lust.,1,10
1170,0,Tamayu,It's an NPC.,1,10
1171,0,Lubufu,A crotchety old fisherman who doesn't like young whippersnappers.,1,10
1172,83,The Shaikahan,"A huge beast, resembling in some ways a lion, but mostly a twisted nightmare.",3,10
1173,83,The Shaikahan,"A huge beast, resembling in some ways a lion, but mostly a twisted nightmare.",3,10
1174,0,Fishing spot,There are brightly coloured fish swimming in the water.,1,10
1175,0,Fishing spot,There are brightly coloured fish swimming in the water.,1,10
1176,0,Fishing spot,Something dark green is lurking in these waters.,1,10
